author,clean_comment,likes,publishedAt
@AhmadFry,menurut pendapat sy hji anggota dpr baik dprd maupun pusat kl diberikan hji sebesar itu tidak pantas seharusnya maksimal hji dpr itu jt per blm itu sudah termasuk tunjangan segala enak amat dpr digaji perbulan jtkerjaan dpr itu apa aduh udahlah jdi uang negara cuman pemborosan untuk gaji anggota dpr cobak anggota dpr brp ribu seluruh indonesia sedangkan pegawai yg dilapangan pegawai yg tiap hr berbusa mulutnya kok gk ditengok disejahterakan msh banyak pegawai kecil kecil yg hidupnya susah la ini tambah yg kaya semakin kayaudahlah kl org kcil bicara tidak didenger percumaudh mksh semoga dpr tambah jaya biar yg miskin tambah sengsara gtu wakil rakyat,0,2025-09-07T19:26:24Z
@SandalJapit-w3k,pangkas aja semua tunjangan gaji perbulan x umr,0,2025-09-07T19:15:15Z
@RonalReagan-nu5zk,lebih bagusnya bubarkan,0,2025-09-07T18:50:46Z
@nabilasiska308,jt perbulan jt perhari,0,2025-09-07T18:35:46Z
@Azrilgyanzehan,enak bngt jadi dpr rakyat biasa kerj th blm tentu kekumpul jt itu gaji dlm bln,0,2025-09-07T18:29:19Z
@Azrilgyanzehan,knpa ngggak umrr,0,2025-09-07T18:27:33Z
@sitilela7782,tidak setuju terlalu banyaktoh kerjanya si gedung terus ga pernah di aebar ke seluruh negriatau turun ke rakyatapa itu wakil rakyat goblokkk,0,2025-09-07T18:19:08Z
@AlziaNibos,n,0,2025-09-07T18:04:25Z
@edysudigdiono3636,benar ngak itu atau cuman omon omon aja biar masyarakat senang kok koyone hoax,0,2025-09-07T17:41:11Z
@nurkhodijah1875,astaga negaraku,0,2025-09-07T17:26:28Z
@yunus_ya9478,harusnya jt perbulan,0,2025-09-07T17:19:39Z
@reyharazuku5913,maksud nya semua tunjangan di pangkas bukan tunjangan perumahan doang maksimal gajih di juta perbulan tidak boleh lebih,0,2025-09-07T17:19:06Z
@Movara21,di pangkas msih jadi segitu gila itu masih x dari rakyat masih terlalu banyak di banding negara lain kerja nya juga masih plonga plongo doang bubarin aja sekalian udh,0,2025-09-07T17:17:16Z
@LegendPlayer89,kebanyakan tunjangan,0,2025-09-07T17:06:28Z
@rosmalia8124,gabakal gw bayar pajak lagi najis,0,2025-09-07T17:06:05Z
@lintangprihatni7490,tidak adill,0,2025-09-07T16:38:31Z
@Sinta-k8l,gak guna kalau berlaku untuk bangsat dprri berat nya ke rakyat karna pajak terbesar itu di rakyat bukan pemerintah,0,2025-09-07T16:26:37Z
@CandraRijkiansyah,gde amat ada tunyjangan apa kehormatan,0,2025-09-07T16:12:05Z
@imronrosyadi4437,gaji jtbln duite rakyat gawe bayar wong ngono iku rakyat msh kesusahan yg berkepanjangan,0,2025-09-07T15:41:30Z
@Abyzafa8510,begitu besar nominal tunjanganmakanya gak takut gelontor modal,0,2025-09-07T15:28:49Z
@bumimi-zq6oh,gaji segitu besar makanya banyak orang yang ingin jadi dprklu bisa dpr itu gajinya cukup jt itu sudah besarbiar mereka tak berlomba ngincar dpr klu gaji jt kan rakyat bisa bernapas,0,2025-09-07T15:28:13Z
@NurhayatiZuraida,rakyat minta dpt dibubarkan berbelit n susah skrg kl dpr g mau dibubarkanmrk hrsnya di gaji sm spt rakyatumrdijamin bubar sendiri,0,2025-09-07T15:14:14Z
@sulistiyaniekoningsi6654,wes dprdi bubsrkan ajamenjadi beban negara kebanyakan tunjangannya,0,2025-09-07T15:05:06Z
@everydaychannel3420,kalau dpr ga ada maka anggaran yg harusnya gaji dpr bisa menjadi atau dijadikan anggaran untuk bantu masyarakat miskin kelaparanputus sekolah dan kesehatan maka tdk ada lagi melihat pengemis pemulung pengamen dijalanan semua rakyat bisa merasakan sejahtera anak didaerah terpencil bisa mendapat fasilitas sekolah atau guru pendidikan yg layak baik ide dpr cukup diwakilkan dibikinkan aplikasi online web questioner dr hape dg tema kesehatan budaya pendidikan dll jd ide suara rakyat atau keinginan rakyat bisa diutarakan diwakilkan dikirim melalui aplikasi saja jd semua sumber suara rakyat bisa diketahui oleh presiden dan para menteri untuk sebagai bahan pertimbangan lalu semua keputusan hasil diskusi bisa terbukasiaran langsung jd rakyat bisa sama sama menyimak dan sepakat dg hasil keputusan tsb,0,2025-09-07T15:02:14Z
@yustia9465,gawe diuk bae,0,2025-09-07T14:59:12Z
@HeraWaty-f1p,eksekutif gimana,0,2025-09-07T14:52:34Z
@HeraWaty-f1p,jangan lupa yamasih ada jtx jtx,0,2025-09-07T14:51:00Z
@MuhYunus-xu2tv,itu terlalu besar kalau jt itusesuai gaji dpr itu umrkarena tidak ada guna nya dpr di negara ini apa lagi utk rakyat karena dpr ini kacung nya rakyat jadi perlu kalian pahamikalau tidak mau berhenti jadi dpr karena jadi beban negara saja,0,2025-09-07T14:30:27Z
@studiopetualang,jgn ketipu masih bnyk tunjangan siluman yg tidak di tampilkan,0,2025-09-07T14:20:07Z
@Cipacipa12-vihan,betul belum lg uang yg gak kita ketahui mana mau mereka gaji jttranparan ditv dll agar jelas takutnya yg kelihatan di media aja jt pdhal jt itu besar mnurut ku lihat saja podcast krisdayanti sebelum gaji dpr ini viral besar lo ini itu nya bnyk sekali milyaran juta udh msuk semua nya perkepala itu udh pas utk gaji dprdewan perwakilan rakyat mengabdi dong jgn mencuri lg,0,2025-09-07T14:11:03Z
@felixd.t3615,gak ada gunanya jugatidak persen mewakili rakyathanya memperkaya diri sendiri doang,0,2025-09-07T14:10:06Z
@slatem.alviancsyah7537,enak sekali dpr,0,2025-09-07T14:07:01Z
@slatem.alviancsyah7537,mahal sekali,0,2025-09-07T14:06:30Z
@hardianashter3833,banyak kali lah tu tunjangan,0,2025-09-07T14:00:12Z
@sudisamiyono7850,kejujuran sudah diabaikan mental korup jadi budaya moral tak dimiliki otak isinya kotoran dan kerja asalan,0,2025-09-07T13:57:53Z
@prayudalm8688,kedepannya ada pesta demokrasijangan coblos seluruh indonesia bersatu untuk kasih hangus suara,0,2025-09-07T13:55:43Z
@sudisamiyono7850,pejabat rendah hingga tinggi kelakuannya sama yg membedakan hanya besarnya anggaran saja,0,2025-09-07T13:55:11Z
@mmatsoker5686,bubarkan saja,0,2025-09-07T13:54:19Z
@sudisamiyono7850,potongan anggaran itu ada potongan alasan administrasi dari rt hingga institusi ini bukan rahasia umum lagi,0,2025-09-07T13:53:31Z
@pertambi,menurut laporan forum indonesia untuk transparansi anggaran fitra seorang anggota dewan bisa mengantongi rp juta per bulan mari kita bandingkan dengan pendapatan yang diterima anggota dpr di negara tetangga singapura mengutip laman resmi pemerintah singapura seorang anggota dewan menerima pendapatan tahunan sebesar s atau sekitar s per bulan sekitar rp juta di luar gaji mereka juga mendapat tunjangan untuk asisten dan sekretaris yang totalnya senilai s sekitar juta menurut kementerian tenaga kerja mom pendapatan bulanan ratarata di singapura adalah s sekitar rp juta pada ini artinya anggota dewan menerima gaji hanya x lipat dibanding ratarata warganya ada perbedaan bak langit dan bumi jika kita bandingkan dengan kondisi di indonesia yang upah minimum rataratanya hanya di angka rp jutaan itu artinya anggota dewan mendapat total pendapatan x lipat dibanding ratarata rakyat yang diwakilinya,0,2025-09-07T13:51:24Z
@sudisamiyono7850,setiap anggaran katanya ada yang tiket x dari anggaran benarkah kalau benar hentikan kelakuan itu dan tobatlah,0,2025-09-07T13:51:13Z
@sudisamiyono7850,dulu katanya gaji besar dipotong untuk operasi partai benarkah tunjangan itu mungkin tidak diterimakan itu untuk partai,0,2025-09-07T13:47:05Z
@prayudalm8688,itu masih besarkenapa tidak seperti pns sajapns kerja hari hari tdk knl libur cuti hanya juta itupun yg golongan tinggi,0,2025-09-07T13:46:51Z
@sudisamiyono7850,yg tertulis memang benar apa kenyataanya benar karena tak ada bukti kebohongan yg diterima tidak sesuai,0,2025-09-07T13:43:36Z
@turnipturnip1950,dana reses dpr yg sampai miliaran itu juga harus dipangkas setengah,0,2025-09-07T13:41:02Z
@aditamaharani38,kurangi anggota partai partai banyak sarang sarang korup,0,2025-09-07T13:40:00Z
@wiratamanini171,sini ganti hamba ae jadi rpjuta juga mau,0,2025-09-07T13:39:24Z
@RAKZZNIGENG,mantap,0,2025-09-07T13:36:04Z
@MicoDub-lr3ou,dpr nya dont pangkas tp kementerian kabinet prabowo gak sama aja bohong terutama menteri keuangan itu tunjangannya besar sekali,0,2025-09-07T13:35:23Z
@aditamaharani38,kerja dpr apa tho kok gak pernah turun kebawah ke masarakat tinjo ke lokasi rakyat masarakat gitu deh,0,2025-09-07T13:34:53Z
@BudiSetiawan-z9b,masih tinggilah gk sesuai dengan keerjanya,0,2025-09-07T13:34:05Z
@MeliusHulu,tunjangan masyarakat pajak,0,2025-09-07T13:33:11Z
@emawarti2484,kalau kagak gini ceritanya sama aja gituu,0,2025-09-07T13:32:11Z
@AgusAgus-l5x5i,itu bukan pangkasgaji kok masih jtmending bubarin aj dprbikin beban masyarakatkerjanya aj g jelas,0,2025-09-07T13:24:52Z
@turnipturnip1950,itu juga harus dipangke lagilah itu,0,2025-09-07T13:13:21Z
@AbdulRozekRozek-i3e,jadikan kantor dpr bukan untuk memperkaya diri jadidikan gajih dpr serendah mungkinsupaya kita bisa filter siapa anggota dpr yg betul untuk mewakili rakyatbukan mewakili sekelompok partai dan tak peduli terhadap rakyat maka di situ kantor dpr akan jadi tempat yg paling mulia untuk membela rakyat bukan untuk mrngakali rakyat,0,2025-09-07T13:10:28Z
@SemeruSaktiKonstruksi-p6h,masih terlalu tinggi tunjangan dpr sampai juta itu kalo bisa di tiadakan tunjangan nya alias rp nol rupiah,2,2025-09-07T13:08:58Z
@budysantoso2021,siap siap nanti korupsi anggaran buat balikin midal,0,2025-09-07T13:05:13Z
@ukuleleguitar1696,bohong biasa aja ads transaksi undertabel tanpa rakyat tau coba gaji yang terhormat sm dgn gaji umr paling tinggi aja bisa ga mau ga sy yakin ga aman mau,0,2025-09-07T12:54:19Z
@RoslinaSitorus-km6bm,masih terlalu besar x gaji pns,0,2025-09-07T12:47:28Z
@JustYudha,percaya gk sihjgn biar rakyat tenang aja,0,2025-09-07T12:40:04Z
@SitiNurhamidah-i2c,percumaa,0,2025-09-07T12:28:42Z
@alfannichondri3672,dpr ri penghasilannya sudah di kurangi selanjutnya direksi dan komisaris bumn bagaimana,0,2025-09-07T12:28:13Z
@didiksudrajat7334,kalau sudah tugasnya kenapa setiap aktifitasnya masih ada tunjangankok nggak dihitung sekalian biaya mandi kali jangan jangan lupa untuk di hitung,0,2025-09-07T12:26:07Z
@rakyatcerdas5557,pantes pada mau jadi anggota mpr dpr gaji tiap bulan juta duduk manis makan gaji buta dan hasil kerja gk ada nonton rakyat sengsara doangnjirrr bnr,0,2025-09-07T12:25:40Z
@rakyatcerdas5557,setuju baeasal jangan cuma di media tv dan internet aja dinomongintiba tiba diam diam gaji mpr dpr masih tetep juta sebulangilaaarakyat pada susah sengsara ente semua nikmatin duit rakyat astaghfirullah,0,2025-09-07T12:22:53Z
@mudjiatimario1829,dana aspirasi nyakan yg buesaaaar,0,2025-09-07T12:16:08Z
@Auxilliary_,kenapa gak pangkas semua kerjanya aja gak pernah bener terus benerin juga gaji guru dan para medis yang dampaknya lebih besar ke kehidupan seharihari,0,2025-09-07T12:01:47Z
@Restianto-k4i,,0,2025-09-07T11:58:15Z
@zakarianto-b9m,masih terlalu banyak harusnya jt aja perbulan,0,2025-09-07T11:56:55Z
@Muhtamrin27,kalau dipikirberapapun besarannya sebagai gaji dpr belum pantasjika amanat rakyat sebagai pengembannya di laksanakan sebagaimana mestinyamembelah kepentingan rakyattapi ini tidakmala membelah kepentingan golongannah ini masalahnya sebagai wakil rakyat pantas menerima gaji berapapunkarena mati matikan membelah kepentingan rakyatya begitu pendapatku pak,0,2025-09-07T11:53:42Z
@SULTRABARUNEWS,seharusnya yang wajib dapat tunjangan besar seperti masyarakat para buruh kasar serta pegawat kecil,2,2025-09-07T11:47:46Z
@kopikangkabayan,sepertinya pejabat dpr gak serius mendengarkan keinginan rakyat,1,2025-09-07T11:46:23Z
@wsnulegawa,tai lahgaji di pangkas korupsi di besar kan,0,2025-09-07T11:45:09Z
@AldyWijaya-f9p,sma az gaji selangit pikirin rakyat kecil yg susah cari kerja,0,2025-09-07T11:42:35Z
@NuryasinAsnansyah,tunjangan begitu buanyak bageimana nggak kayablm lagi kalau koropsiwaduh,0,2025-09-07T11:35:55Z
@ArthurRivelino,kegedean jg anjir,0,2025-09-07T11:26:03Z
@ArifinHidayah-u8g,cabut kebijakan omnibus law,0,2025-09-07T11:18:09Z
@FebyPasoloran,bagimana dengan uang jalan kunjungan ke dapil dan juga uang aspirasi klu itu tdk di pangkas atau di hilangkan sama saja krn anggota dpr masih mengantongi uang miliaran rupiah uang aspirasi sebenarnya utk masyarakat tapi itu tdk pernah sampai ke masyarakat jadi uang aspirasi harus di hilangkan itu baru adil,0,2025-09-07T11:15:13Z
@ach.mufidakbarhas3759,berapa banyak tunjangan sedangkan masyarakat banyak yg kelaparan istimewanya dpr itu apanya,0,2025-09-07T11:09:42Z
@hennysudarmono5970,kebanyakan tunjangantidak sesuai dgn kerjanya,0,2025-09-07T11:03:30Z
@muraimamesapote,itu masih kebanyakan gaji karyawan se galanya di potong gak ada uang tambahan apapun,0,2025-09-07T10:57:48Z
@mizugameza3680,turunkan juga tunjangan fantastis para komisaris dan direksi bumn sangat mnguras pendapatan yg seharus nya untuk rakyat,0,2025-09-07T10:46:13Z
@NoviantiSY,masih tdk wajar gaji yg di byr,0,2025-09-07T10:44:58Z
@TrisnaVhilca,istri dan anak itu tanggung jwab suaminya bukan tanggung jawab rakyat kasarnya si gitu,0,2025-09-07T10:44:55Z
@tutirahmaningsih7236,banyak tunjangan bs beli rumah setiap bulannya sementara guru masih ada ygvtdk punya rumah pribadi,0,2025-09-07T10:42:30Z
@NightWhispers-s9p,juta hari sehari kerja cuma jam di kantor apalahhhhh,0,2025-09-07T10:35:36Z
@Herumullah,juga terlalu besar klo bisa jutatanpa tunjangankarna tdk kerjatrus bela penguasatdk bela rakyat di dalam otak hanya pikir pencairangajiproyek dan tunjangntdk memikirkan dan pro rakyat,0,2025-09-07T10:31:55Z
@Aida-w5d,pangkas tunjangan tunjangan samakan dg pnskinerja baik baru promosi tunjangan,0,2025-09-07T09:59:48Z
@dianhardian3286,masih tinggigaji segitu gak akan bisa merasakan penderitaan rakyat yang gaji ratarata rakyat indonesia sebesar jt maksimal atau kali lipat gaji ratarata rakyat indonesia baru pas,0,2025-09-07T09:47:41Z
@nehaannadhifah4029,banyak banget geh tunjanganya ini dan itu,0,2025-09-07T09:42:11Z
@suparmanman7979,di enggo mangan turah mblawah,0,2025-09-07T09:36:00Z
@BungaBunga-sl4xd,ya udah bikin makan gratis di sini belum dapet,0,2025-09-07T09:35:19Z
@BungaBunga-sl4xd,mampus alhamdulillah,0,2025-09-07T09:34:24Z
@YantiYanti-t7s,msh gk masuk akal gajihnya wajib didemo lg ituh,2,2025-09-07T09:33:28Z
@bundaraffaarfan,hanya di atas kertas tp kenyataanya bohong itu hnya buat menenangkan rakyat aj,1,2025-09-07T09:31:42Z
@bangpentempest3528,ahh yang bener,0,2025-09-07T09:30:47Z
@lapasnusakambangan03,gaji pokok sj harusnya gak usah ada tunjangan ini itu,0,2025-09-07T09:27:00Z
@lapasnusakambangan03,kebanyakkan tunjangan,0,2025-09-07T09:24:48Z
@kicauindonesia8154,mereka tak layak mendapatkan banyak tunjangan cukup uang rapat beras suami istri cukup tunjangan kehormatan tidak penting terlalu memakan banyak anggaran kalo niat mengabdi dgn negara jgn jdi pecundang digedung yg rapat cuma tidur,0,2025-09-07T09:22:05Z
@idrislaika2121,luar biasa itu dari pada kepala desa yg pelayanan annyasatu kali duapulu empat jam cuman dua juta lebih per bulan,0,2025-09-07T09:19:25Z
@yesikumalasari4740,gede amat katanya wakil rakyat sama rakyat sendiri kyk mahal bgl tunjangan komunikasi,0,2025-09-07T09:17:13Z
@yesikumalasari4740,tunjangan anak suami istri mohon d hapus,0,2025-09-07T09:15:39Z
@yaniequiliem5038,terlalu byk tunjangan,0,2025-09-07T09:14:22Z
@ronalgultom8019,bubarkan saja dpr bikin ribetini mulu yg dibahastoh juga uang rakyat yg dibabat,0,2025-09-07T09:13:20Z
@kotibwonotulus127,masih kebanyakan woi,0,2025-09-07T09:05:23Z
@aliansyahaliansyah690,juta masih terlalu besar karna kerja mereka belom baik,0,2025-09-07T09:04:40Z
@AlexSyaefudin,g ada keadilan di negri konoha ini,0,2025-09-07T09:01:02Z
@athatutorial4796,nanti setaun naik lg,0,2025-09-07T08:59:07Z
@penonton-fd7hw,masih kebanyakan kurang mewakili rakyat indonesia masih bisa menciptakan kesenjangan sosial kalau sudah punya perhitungan umr dari pemerintah berarti ya standar gajinya ya itu mo x gaji umr aja sudah tinggitidak hanya dpr yang digaji menggunakan uang pajak juga perlu disesuaikan yang ketinggian diturunkan yang kerendahan dinaikan,2,2025-09-07T08:54:34Z
@RaniAnggraini-x2m,mereka pada punya cicilan makanya gk mao turun sesuai tuntutan jt,0,2025-09-07T08:50:49Z
@NurialiNur-rm3hv,seharusnya gaji dan tunjangan semuanya juta saja karna itu sudah cukup buat hidup satu bulan,0,2025-09-07T08:50:33Z
@mamansuparman-p9m,demo yang sia sia,0,2025-09-07T08:49:08Z
@hariss8899,umr saja kalo tidak mau tidak usah jadi dpr,2,2025-09-07T08:41:39Z
@ToKillLove-mt2dq,tataian udah z dpr dibubarkan dimiskinkansita aset kluarga ma keturunannya bowobowooprabowoobowooganti presiden z dah,0,2025-09-07T08:30:11Z
@noviasandia4384,tunjangan kehormatan dihapus aja smaa komunikasi dengan masyarakat juga dihapus,0,2025-09-07T08:25:30Z
@abidzaralghifary3514,apaan sih tunjangan honor apaan itu sama tunjangan kehormatan kehormatan apa kerja juga ngga u pada ga bisa mensejahterakan rakyat pake ada uang ini itu banyak bgt noh yg kerja bener kerja dari pagi ke pagi cuma dpt rb paling banyak gila bener gila pejabat indonesia,0,2025-09-07T08:22:57Z
@MartiniMartini-w6c,jt itu juga sangat mahal rakyat masih banyak yg susah yg wajib di bantu,0,2025-09-07T08:19:54Z
@MASNO-zc1od,duwite rakyat cuma untuk membuat gemuk anggota dpr,0,2025-09-07T08:12:24Z
@kenfedrik3273,komunikasi besar juga ya,0,2025-09-07T08:09:42Z
@anginpagi3502,satu kata bubarkan dpr ngabisin uang kita saja kalian bukalah mata lebar di desa banyak rakyat miskin jembatan rusak kenapa uang negara hanya diberikan kepada orang yg cuma duduk ngantuk,0,2025-09-07T08:08:54Z
@kenfedrik3273,jadi jt belum tunjang sana tunjang sini jadi berapa lagi,0,2025-09-07T08:08:23Z
@DedeMulyadi-b8g,kalau untuk gaji pokoknya dpr oke tapi untuk berbagai tunjangan sangatlah besar rakyat masih banyak tidak setuju harus diperkecil lagi,0,2025-09-07T08:07:33Z
@fathulmunir9085,dgn adanya pemangkasan anggaran anggota dewan yg sekarangbkn tdk mungkin akan menambah praktik korupsi di kalangan itu sendri dgn alasan gaji dan tunjangan yg mereka anggap terlalu kecil,0,2025-09-07T08:05:54Z
@sermanmanao6756,lebih gede tunjangannya dari pada gajinya itu permainan politik gajinya di kecilkan tapi tunjangannya segunung,0,2025-09-07T08:02:13Z
@sermanmanao6756,tunjangan komunikasi sama masyarakat gede bangat sampai jt mana perna komunikasi sama masyarakat itu mah memperkaya diri,0,2025-09-07T08:00:32Z
@AnyNurhayani-e8h,gelo gawena naon sih aing berangkat pagi balik ppeting boro jt,0,2025-09-07T07:50:19Z
@ardianian1378,tlong uang pensiunan dpr y di hapus jg,0,2025-09-07T07:49:59Z
@CinoDanQian,ya udah sih secukupnya aja mereka kan bekerja buat rakyat jika rakyat nya aja masih banyak yang miskin di pelosok negeri mending buat kesejahteraan masyarakat nya,0,2025-09-07T07:49:45Z
@mamysuharisni3381,samakan gaji dpr dg asn guru ditambah krn yg menjadikan dpr adalah guru,0,2025-09-07T07:43:47Z
@mamysuharisni3381,saya jadi guru tahun terima pensiun jt masih jauh dibandingkan dg dpr yg baru beberapa tahun bekerja coba thn sudah menciptakan pegawai brp ribu orang,0,2025-09-07T07:41:21Z
@mamysuharisni3381,sebaiknya rincian gaji yg diterima dpr diketik di share jangan dibacakan saja,0,2025-09-07T07:37:42Z
@Harafujiro,masih tinggi kurangi lagi,0,2025-09-07T07:34:29Z
@ernibudiman3606,anggota dpr nya yg harus di revisi ulang hanya gak sampe dr anggota yg berpihak pd rakyatselebihnya kepentingan pribadi saja,0,2025-09-07T07:25:11Z
@aacolection3718,pantesan pda berlomba lomba jd anggota dewancuma duduk maniskdang byk yg tdur cantik d bayar jt gitu msh aj byk yg nyolong duit negarasdg kn d luar byk rakyat yg kerja bnting tulang kpanasan kehujanan demi ank beliau biar gk klaparandimana hati nurani mu wahai anggota dewan,1,2025-09-07T07:23:04Z
@hpgamingku,perampasan aset belum ya,0,2025-09-07T07:17:46Z
@Burungdara-l1x,korupsi hukum matilah susah juga rata rata mainnya korupsi,0,2025-09-07T07:12:37Z
@Burungdara-l1x,jangan percaya omongan mereka,0,2025-09-07T07:10:27Z
@asrulhadi6857,tunjangan kehormatan emang harus di hormati kan wakil rakyat yg harus di hormati rakyat,0,2025-09-07T07:06:19Z
